  Frequency             P(V(N00173)/ V(V3:+)) V(U1:-)               V(U1:+)              
  9.375620069255e+006  -1.703631352981e+002  1.965958955767e-002  1.000000000000e+000  
  9.397233105643e+006  -1.703903691880e+002  1.956880994060e-002  1.000000000000e+000  
  9.418895965225e+006  -1.704175484846e+002  1.947844916200e-002  1.000000000000e+000  
  9.440608762856e+006  -1.704446733566e+002  1.938850528316e-002  1.000000000000e+000  
  9.462371613654e+006  -1.704717439723e+002  1.929897637528e-002  1.000000000000e+000  
  9.484184633005e+006  -1.704987604996e+002  1.920986051772e-002  1.000000000000e+000  
  9.506047936559e+006  -1.705257231058e+002  1.912115579933e-002  1.000000000000e+000  
  9.527961640233e+006  -1.705526319579e+002  1.903286031729e-002  1.000000000000e+000  
  9.549925860211e+006  -1.705794872223e+002  1.894497217837e-002  1.000000000000e+000  
  9.571940712945e+006  -1.706062890651e+002  1.885748949728e-002  1.000000000000e+000  
  9.594006315156e+006  -1.706330376520e+002  1.877041039835e-002  1.000000000000e+000  
  9.616122783833e+006  -1.706597331480e+002  1.868373301374e-002  1.000000000000e+000  
  9.638290236236e+006  -1.706863757180e+002  1.859745548496e-002  1.000000000000e+000  
  9.660508789895e+006  -1.707129655261e+002  1.851157596213e-002  1.000000000000e+000  
  9.682778562609e+006  -1.707395027362e+002  1.842609260334e-002  1.000000000000e+000  
  9.705099672451e+006  -1.707659875118e+002  1.834100357606e-002  1.000000000000e+000  
  9.727472237766e+006  -1.707924200157e+002  1.825630705546e-002  1.000000000000e+000  
  9.749896377170e+006  -1.708188004107e+002  1.817200122600e-002  1.000000000000e+000  
  9.772372209554e+006  -1.708451288588e+002  1.808808427985e-002  1.000000000000e+000  
  9.794899854083e+006  -1.708714055217e+002  1.800455441810e-002  1.000000000000e+000  
  9.817479430196e+006  -1.708976305606e+002  1.792140984968e-002  1.000000000000e+000  
  9.840111057608e+006  -1.709238041365e+002  1.783864879254e-002  1.000000000000e+000  
  9.862794856308e+006  -1.709499264098e+002  1.775626947210e-002  1.000000000000e+000  
  9.885530946566e+006  -1.709759975404e+002  1.767427012286e-002  1.000000000000e+000  
  9.908319448924e+006  -1.710020176881e+002  1.759264898667e-002  1.000000000000e+000  
  9.931160484206e+006  -1.710279870119e+002  1.751140431438e-002  1.000000000000e+000  
  9.954054173512e+006  -1.710539056706e+002  1.743053436414e-002  1.000000000000e+000  
  9.977000638222e+006  -1.710797738226e+002  1.735003740301e-002  1.000000000000e+000  
  9.999999999996e+006  -1.711055916259e+002  1.726991170528e-002  1.000000000000e+000  
  1.002305238078e+007  -1.711313592379e+002  1.719015555387e-002  1.000000000000e+000  
  1.004615790278e+007  -1.711570768159e+002  1.711076723966e-002  1.000000000000e+000  
  1.006931668851e+007  -1.711827445165e+002  1.703174506089e-002  1.000000000000e+000  
  1.009252886076e+007  -1.712083624960e+002  1.695308732427e-002  1.000000000000e+000  
  1.011579454260e+007  -1.712339309105e+002  1.687479234440e-002  1.000000000000e+000  
  1.013911385736e+007  -1.712594499154e+002  1.679685844310e-002  1.000000000000e+000  
  1.016248692870e+007  -1.712849196659e+002  1.671928395078e-002  1.000000000000e+000  
  1.018591388054e+007  -1.713103403166e+002  1.664206720480e-002  1.000000000000e+000  
  1.020939483707e+007  -1.713357120220e+002  1.656520655104e-002  1.000000000000e+000  
  1.023292992280e+007  -1.713610349360e+002  1.648870034229e-002  1.000000000000e+000  
  1.025651926251e+007  -1.713863092121e+002  1.641254693954e-002  1.000000000000e+000  
  1.028016298126e+007  -1.714115350035e+002  1.633674471141e-002  1.000000000000e+000  
  1.030386120441e+007  -1.714367124630e+002  1.626129203353e-002  1.000000000000e+000  
  1.032761405761e+007  -1.714618417430e+002  1.618618728981e-002  1.000000000000e+000  
  1.035142166679e+007  -1.714869229955e+002  1.611142887102e-002  1.000000000000e+000  
  1.037528415818e+007  -1.715119563721e+002  1.603701517586e-002  1.000000000000e+000  
  1.039920165829e+007  -1.715369420240e+002  1.596294461002e-002  1.000000000000e+000  
  1.042317429393e+007  -1.715618801022e+002  1.588921558702e-002  1.000000000000e+000  
  1.044720219220e+007  -1.715867707572e+002  1.581582652779e-002  1.000000000000e+000  
  1.047128548051e+007  -1.716116141390e+002  1.574277585999e-002  1.000000000000e+000  
  1.049542428652e+007  -1.716364103974e+002  1.567006201918e-002  1.000000000000e+000  
  1.051961873823e+007  -1.716611596817e+002  1.559768344814e-002  1.000000000000e+000  
  1.054386896391e+007  -1.716858621410e+002  1.552563859636e-002  1.000000000000e+000  
  1.056817509213e+007  -1.717105179240e+002  1.545392592107e-002  1.000000000000e+000  
  1.059253725177e+007  -1.717351271787e+002  1.538254388665e-002  1.000000000000e+000  
  1.061695557198e+007  -1.717596900532e+002  1.531149096408e-002  1.000000000000e+000  
  1.064143018224e+007  -1.717842066950e+002  1.524076563214e-002  1.000000000000e+000  
  1.066596121230e+007  -1.718086772513e+002  1.517036637607e-002  1.000000000000e+000  
  1.069054879222e+007  -1.718331018688e+002  1.510029168840e-002  1.000000000000e+000  
  1.071519305237e+007  -1.718574806940e+002  1.503054006891e-002  1.000000000000e+000  
  1.073989412341e+007  -1.718818138730e+002  1.496111002373e-002  1.000000000000e+000  
  1.076465213629e+007  -1.719061015516e+002  1.489200006665e-002  1.000000000000e+000  
  1.078946722229e+007  -1.719303438750e+002  1.482320871764e-002  1.000000000000e+000  
  1.081433951298e+007  -1.719545409883e+002  1.475473450405e-002  1.000000000000e+000  
  1.083926914021e+007  -1.719786930363e+002  1.468657596009e-002  1.000000000000e+000  
  1.086425623617e+007  -1.720028001631e+002  1.461873162624e-002  1.000000000000e+000  
  1.088930093333e+007  -1.720268625129e+002  1.455120005029e-002  1.000000000000e+000  
  1.091440336448e+007  -1.720508802291e+002  1.448397978656e-002  1.000000000000e+000  
  1.093956366272e+007  -1.720748534552e+002  1.441706939629e-002  1.000000000000e+000  
  1.096478196143e+007  -1.720987823339e+002  1.435046744687e-002  1.000000000000e+000  
  1.099005839432e+007  -1.721226670080e+002  1.428417251285e-002  1.000000000000e+000  
  1.101539309541e+007  -1.721465076196e+002  1.421818317538e-002  1.000000000000e+000  
  1.104078619902e+007  -1.721703043106e+002  1.415249802172e-002  1.000000000000e+000  
  1.106623783977e+007  -1.721940572227e+002  1.408711564616e-002  1.000000000000e+000  
  1.109174815262e+007  -1.722177664970e+002  1.402203464953e-002  1.000000000000e+000  
  1.111731727281e+007  -1.722414322745e+002  1.395725363866e-002  1.000000000000e+000  
  1.114294533591e+007  -1.722650546957e+002  1.389277122748e-002  1.000000000000e+000  
  1.116863247780e+007  -1.722886339008e+002  1.382858603580e-002  1.000000000000e+000  
  1.119437883467e+007  -1.723121700298e+002  1.376469669008e-002  1.000000000000e+000  
  1.122018454302e+007  -1.723356632221e+002  1.370110182338e-002  1.000000000000e+000  
  1.124604973967e+007  -1.723591136171e+002  1.363780007455e-002  1.000000000000e+000  
  1.127197456175e+007  -1.723825213536e+002  1.357479008923e-002  1.000000000000e+000  
  1.129795914672e+007  -1.724058865702e+002  1.351207051919e-002  1.000000000000e+000  
  1.132400363235e+007  -1.724292094052e+002  1.344964002246e-002  1.000000000000e+000  
  1.135010815672e+007  -1.724524899965e+002  1.338749726343e-002  1.000000000000e+000  
  1.137627285823e+007  -1.724757284818e+002  1.332564091226e-002  1.000000000000e+000  
  1.140249787561e+007  -1.724989249982e+002  1.326406964570e-002  1.000000000000e+000  
  1.142878334789e+007  -1.725220796828e+002  1.320278214666e-002  1.000000000000e+000  
  1.145512941445e+007  -1.725451926723e+002  1.314177710379e-002  1.000000000000e+000  
  1.148153621496e+007  -1.725682641029e+002  1.308105321202e-002  1.000000000000e+000  
  1.150800388944e+007  -1.725912941108e+002  1.302060917244e-002  1.000000000000e+000  
  1.153453257821e+007  -1.726142828315e+002  1.296044369222e-002  1.000000000000e+000  
  1.156112242192e+007  -1.726372304006e+002  1.290055548409e-002  1.000000000000e+000  
  1.158777356155e+007  -1.726601369531e+002  1.284094326720e-002  1.000000000000e+000  
  1.161448613840e+007  -1.726830026237e+002  1.278160576663e-002  1.000000000000e+000  
  1.164126029410e+007  -1.727058275469e+002  1.272254171294e-002  1.000000000000e+000  
  1.166809617061e+007  -1.727286118570e+002  1.266374984300e-002  1.000000000000e+000  
  1.169499391019e+007  -1.727513556877e+002  1.260522889943e-002  1.000000000000e+000  
  1.172195365548e+007  -1.727740591726e+002  1.254697763065e-002  1.000000000000e+000  
  1.174897554939e+007  -1.727967224450e+002  1.248899479090e-002  1.000000000000e+000  
  1.177605973520e+007  -1.728193456377e+002  1.243127914032e-002  1.000000000000e+000  
  1.180320635651e+007  -1.728419288835e+002  1.237382944440e-002  1.000000000000e+000  
  1.183041555725e+007  -1.728644723147e+002  1.231664447476e-002  1.000000000000e+000  
  1.185768748167e+007  -1.728869760633e+002  1.225972300859e-002  1.000000000000e+000  
  1.188502227437e+007  -1.729094402612e+002  1.220306382888e-002  1.000000000000e+000  
  1.191242008027e+007  -1.729318650396e+002  1.214666572386e-002  1.000000000000e+000  
  1.193988104464e+007  -1.729542505299e+002  1.209052748785e-002  1.000000000000e+000  
  1.196740531307e+007  -1.729765968628e+002  1.203464792041e-002  1.000000000000e+000  
  1.199499303149e+007  -1.729989041690e+002  1.197902582703e-002  1.000000000000e+000  
  1.202264434617e+007  -1.730211725787e+002  1.192366001826e-002  1.000000000000e+000  
  1.205035940371e+007  -1.730434022219e+002  1.186854931054e-002  1.000000000000e+000  
  1.207813835106e+007  -1.730655932284e+002  1.181369252571e-002  1.000000000000e+000  
  1.210598133550e+007  -1.730877457275e+002  1.175908849103e-002  1.000000000000e+000  
  1.213388850465e+007  -1.731098598485e+002  1.170473603923e-002  1.000000000000e+000  
  1.216186000646e+007  -1.731319357201e+002  1.165063400857e-002  1.000000000000e+000  
  1.218989598924e+007  -1.731539734709e+002  1.159678124229e-002  1.000000000000e+000  
  1.221799660164e+007  -1.731759732292e+002  1.154317658948e-002  1.000000000000e+000  
  1.224616199265e+007  -1.731979351231e+002  1.148981890420e-002  1.000000000000e+000  
  1.227439231158e+007  -1.732198592801e+002  1.143670704605e-002  1.000000000000e+000  
  1.230268770812e+007  -1.732417458279e+002  1.138383987998e-002  1.000000000000e+000  
  1.233104833228e+007  -1.732635948936e+002  1.133121627579e-002  1.000000000000e+000  
  1.235947433444e+007  -1.732854066040e+002  1.127883510893e-002  1.000000000000e+000  
  1.238796586530e+007  -1.733071810858e+002  1.122669525993e-002  1.000000000000e+000  
  1.241652307592e+007  -1.733289184653e+002  1.117479561449e-002  1.000000000000e+000  
  1.244514611771e+007  -1.733506188686e+002  1.112313506349e-002  1.000000000000e+000  
  1.247383514242e+007  -1.733722824216e+002  1.107171250296e-002  1.000000000000e+000  
  1.250259030217e+007  -1.733939092497e+002  1.102052683403e-002  1.000000000000e+000  
  1.253141174941e+007  -1.734154994782e+002  1.096957696293e-002  1.000000000000e+000  
  1.256029963694e+007  -1.734370532321e+002  1.091886180108e-002  1.000000000000e+000  
  1.258925411794e+007  -1.734585706362e+002  1.086838026458e-002  1.000000000000e+000  
  1.261827534590e+007  -1.734800518149e+002  1.081813127492e-002  1.000000000000e+000  
  1.264736347471e+007  -1.735014968923e+002  1.076811375853e-002  1.000000000000e+000  
  1.267651865857e+007  -1.735229059926e+002  1.071832664662e-002  1.000000000000e+000  
  1.270574105208e+007  -1.735442792392e+002  1.066876887555e-002  1.000000000000e+000  
  1.273503081016e+007  -1.735656167558e+002  1.061943938666e-002  1.000000000000e+000  
  1.276438808811e+007  -1.735869186653e+002  1.057033712584e-002  1.000000000000e+000  
  1.279381304157e+007  -1.736081850906e+002  1.052146104409e-002  1.000000000000e+000  
  1.282330582656e+007  -1.736294161546e+002  1.047281009755e-002  1.000000000000e+000  
  1.285286659943e+007  -1.736506119794e+002  1.042438324690e-002  1.000000000000e+000  
  1.288249551693e+007  -1.736717726873e+002  1.037617945744e-002  1.000000000000e+000  
  1.291219273613e+007  -1.736928984001e+002  1.032819769961e-002  1.000000000000e+000  
  1.294195841449e+007  -1.737139892395e+002  1.028043694856e-002  1.000000000000e+000  
  1.297179270983e+007  -1.737350453268e+002  1.023289618400e-002  1.000000000000e+000  
  1.300169578033e+007  -1.737560667831e+002  1.018557439056e-002  1.000000000000e+000  
  1.303166778452e+007  -1.737770537293e+002  1.013847055751e-002  1.000000000000e+000  
  1.306170888131e+007  -1.737980062860e+002  1.009158367881e-002  1.000000000000e+000  
  1.309181922999e+007  -1.738189245736e+002  1.004491275305e-002  1.000000000000e+000  
  1.312199899019e+007  -1.738398087122e+002  9.998456783491e-003  1.000000000000e+000  
  1.315224832192e+007  -1.738606588217e+002  9.952214778004e-003  1.000000000000e+000  
  1.318256738556e+007  -1.738814750217e+002  9.906185749051e-003  1.000000000000e+000  
  1.321295634186e+007  -1.739022574316e+002  9.860368713669e-003  1.000000000000e+000  
  1.324341535194e+007  -1.739230061706e+002  9.814762693450e-003  1.000000000000e+000  
  1.327394457729e+007  -1.739437213576e+002  9.769366714517e-003  1.000000000000e+000  
  1.330454417978e+007  -1.739644031112e+002  9.724179807503e-003  1.000000000000e+000  
  1.333521432163e+007  -1.739850515499e+002  9.679201007588e-003  1.000000000000e+000  
  1.336595516546e+007  -1.740056667918e+002  9.634429354253e-003  1.000000000000e+000  
  1.339676687425e+007  -1.740262489549e+002  9.589863891705e-003  1.000000000000e+000  
  1.342764961137e+007  -1.740467981569e+002  9.545503668190e-003  1.000000000000e+000  
  1.345860354055e+007  -1.740673145154e+002  9.501347736693e-003  1.000000000000e+000  
  1.348962882591e+007  -1.740877981474e+002  9.457395154368e-003  1.000000000000e+000  
  1.352072563194e+007  -1.741082491702e+002  9.413644983058e-003  1.000000000000e+000  
  1.355189412351e+007  -1.741286677003e+002  9.370096288626e-003  1.000000000000e+000  
  1.358313446587e+007  -1.741490538545e+002  9.326748141370e-003  1.000000000000e+000  
  1.361444682465e+007  -1.741694077490e+002  9.283599615945e-003  1.000000000000e+000  
  1.364583136588e+007  -1.741897294999e+002  9.240649791132e-003  1.000000000000e+000  
  1.367728825595e+007  -1.742100192230e+002  9.197897750136e-003  1.000000000000e+000  
  1.370881766164e+007  -1.742302770340e+002  9.155342580357e-003  1.000000000000e+000  
  1.374041975012e+007  -1.742505030483e+002  9.112983373416e-003  1.000000000000e+000  
  1.377209468893e+007  -1.742706973811e+002  9.070819225144e-003  1.000000000000e+000  
  1.380384264602e+007  -1.742908601474e+002  9.028849235554e-003  1.000000000000e+000  
  1.383566378971e+007  -1.743109914618e+002  8.987072508831e-003  1.000000000000e+000  
  1.386755828871e+007  -1.743310914390e+002  8.945488153302e-003  1.000000000000e+000  
  1.389952631213e+007  -1.743511601931e+002  8.904095281426e-003  1.000000000000e+000  
  1.393156802945e+007  -1.743711978383e+002  8.862893009768e-003  1.000000000000e+000  
  1.396368361055e+007  -1.743912044883e+002  8.821880458985e-003  1.000000000000e+000  
  1.399587322572e+007  -1.744111802570e+002  8.781056753854e-003  1.000000000000e+000  
  1.402813704561e+007  -1.744311252576e+002  8.740421022953e-003  1.000000000000e+000  
  1.406047524129e+007  -1.744510396033e+002  8.699972399343e-003  1.000000000000e+000  
  1.409288798421e+007  -1.744709234072e+002  8.659710019750e-003  1.000000000000e+000  
  1.412537544622e+007  -1.744907767820e+002  8.619633024995e-003  1.000000000000e+000  
  1.415793779957e+007  -1.745105998403e+002  8.579740559876e-003  1.000000000000e+000  
  1.419057521689e+007  -1.745303926944e+002  8.540031773148e-003  1.000000000000e+000  
  1.422328787122e+007  -1.745501554564e+002  8.500505817507e-003  1.000000000000e+000  
  1.425607593602e+007  -1.745698882383e+002  8.461161849573e-003  1.000000000000e+000  
  1.428893958511e+007  -1.745895911518e+002  8.421999029816e-003  1.000000000000e+000  
  1.432187899273e+007  -1.746092643084e+002  8.383016522740e-003  1.000000000000e+000  
  1.435489433353e+007  -1.746289078193e+002  8.344213496569e-003  1.000000000000e+000  
  1.438798578255e+007  -1.746485217957e+002  8.305589123427e-003  1.000000000000e+000  
  1.442115351524e+007  -1.746681063484e+002  8.267142579266e-003  1.000000000000e+000  
